1, 661, 7, 29, 33, 36, 42, 54, 68, 69, 74, 80, 85, 88, 91, 100, 101, 110, 111, 116, 117, 120, 121, 123, 124, 127, 129, 130, 131, 132, 134, 137, 138, 143, 145, 147, 149, 151, 152, 154, 157, 159, 160, 164, 167, 169, 177, 178, 179, 181, 184, 185, 192, 194, 197, 198, 200, 203, 208, 209, 210, 215, 216, 217, 218, 219, 220, 223, 225, 226, 228, 231, 233, 237, 238, 239, 240, 242, 245, 247, 249, 251, 255, 257, 262, 264, 269, 270, 273, 275, 276, 277, 278, 279, 281, 282, 285, 286, 287, 288, 289, 293, 295, 297, 298, 300, 301, 303, 304, 305, 312, 314, 315, 317, 318, 319, 322, 323, 325, 328, 329, 330, 331, 333, 334, 335, 336, 337, 338, 341, 343, 346, 348, 350, 352, 353, 354, 356, 359, 362, 364, 368, 369, 370, 372, 373, 376, 377, 378, 379, 382, 385, 386, 387, 388, 390, 392, 393, 394, 395, 397, 398, 399, 403, 404, 405, 406, 407, 410, 411, 412, 413, 414, 415, 416, 421, 422, 424, 426, 427, 428, 429, 431, 432, 435, 436, 437, 438, 440, 442, 445, 446, 448, 450, 452, 453, 454, 455, 456, 457, 459, 461, 462, 463, 465, 466, 468, 469, 470, 473, 474, 476, 477, 478, 479, 480, 481, 482, 483, 484, 486, 488, 489, 490, 491, 492, 494, 497, 498, 499, 500, 501, 503, 505, 506, 507, 509, 510, 511, 513, 514, 515, 516, 518, 519, 520, 523, 524, 526, 527, 528, 529, 530, 531, 533, 535, 536, 539, 540, 541, 542, 543, 545, 546, 548, 549, 551, 552, 553, 554, 556, 557, 560, 561, 562, 564, 565, 566, 567, 568, 569, 570, 571, 572, 573, 575, 576, 577, 579, 581, 583, 584, 585, 586, 587, 588, 589, 590, 591, 592, 593, 597, 598, 599, 601, 604, 605, 606, 607, 608, 610, 611, 612, 613, 614, 615, 617, 618, 619, 620, 621, 622, 623, 624, 625, 627, 628, 630, 631, 632, 633, 634, 635, 637, 638, 639, 641, 642, 643, 644, 645, 646, 647, 649, 650, 651, 652, 653, 654, 656, 658, 659, 660, 661, 662, 663, 664, 665, 666, 667, 668, 669, 670, 671, 673, 674, 675, 676, 677, 679, 680, 682, 683, 684, 685, 687, 688, 689, 690, 691, 692, 693, 694, 696, 697, 698, 700, 701, 702, 703, 704, 705, 706, 707, 709, 710, 711, 712, 713, 714, 715, 717, 718, 721, 722, 723, 724, 725, 726, 727, 728, 729, 730, 731, 732, 733, 734, 736, 737, 738, 739, 740, 741, 742, 745, 746, 747, 748, 749, 750, 751, 752, 753, 754, 755, 756, 757, 758, 759, 760, 761, 762, 764, 766, 767, 768, 770, 771, 772, 773, 774, 775, 776, 777, 778, 779, 780, 781, 782, 783, 784, 785, 786, 787, 789, 790, 792, 793, 795, 796, 797, 798, 799, 800, 801, 802, 803, 804, 805, 806, 807, 808, 809, 811, 812, 813, 814, 815, 816, 817, 818, 819, 821, 822, 823, 824, 825, 826, 827, 828, 829, 830, 831, 832, 834, 835, 836, 837, 838, 839, 840, 841, 842, 843, 844, 845, 847, 848, 849, 850, 851, 852, 853, 854, 855, 857, 858, 859, 860, 861, 862, 863, 864, 865, 866, 867, 868, 869, 870, 871, 872, 873, 874, 875, 876, 877, 878, 879, 881, 882, 883, 884, 885, 886, 887, 888, 889, 890, 891, 892, 893, 894, 895, 896, 897, 898, 899, 900, 901, 902, 903, 905, 906, 907, 908, 909, 910, 911, 912, 913, 914, 915, 916, 917, 918, 919, 920, 921, 922, 923, 924, 925, 926, 927, 928, 930, 931, 932, 933, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 948, 949, 950, 952, 953, 954, 955, 956, 957, 958, 959, 960, 961, 962, 963, 964, 965, 966, 967, 968, 969, 970, 971, 972, 974, 975, 976, 977, 978, 979, 980, 981, 982, 983, 984, 985, 986, 987, 988, 989, 990, 991, 992, 993, 994, 995, 996, 997, 998, 999,
2, 179, 5, 9, 14, 20, 24, 35, 65, 72, 76, 77, 83, 90, 95, 96, 98, 102, 103, 104, 105, 106, 109, 113, 118, 119, 128, 133, 139, 140, 142, 144, 153, 155, 158, 161, 168, 171, 172, 174, 180, 183, 186, 189, 193, 199, 201, 204, 206, 211, 212, 213, 221, 222, 227, 230, 234, 243, 248, 250, 252, 253, 254, 256, 259, 261, 263, 266, 268, 271, 272, 284, 290, 292, 296, 299, 306, 307, 309, 311, 313, 320, 321, 326, 332, 340, 342, 344, 349, 351, 355, 357, 358, 360, 361, 367, 371, 374, 375, 381, 383, 384, 391, 400, 401, 408, 409, 418, 419, 430, 434, 441, 444, 447, 449, 451, 464, 472, 475, 485, 487, 493, 495, 504, 512, 517, 521, 525, 534, 537, 538, 544, 547, 550, 555, 558, 563, 574, 578, 582, 594, 595, 596, 600, 602, 603, 609, 616, 626, 636, 640, 648, 655, 678, 681, 686, 695, 699, 708, 716, 719, 720, 735, 743, 744, 763, 765, 769, 788, 791, 794, 810, 820, 833, 846, 856, 880, 904, 929, 951, 973,
3, 54, 22, 26, 28, 30, 40, 64, 66, 70, 78, 81, 86, 89, 108, 135, 163, 173, 175, 176, 187, 188, 191, 196, 207, 224, 235, 236, 260, 274, 294, 310, 327, 339, 347, 365, 366, 380, 396, 417, 420, 423, 425, 433, 439, 443, 458, 460, 467, 502, 508, 522, 532, 559, 657, 672,
4, 39, 11, 12, 34, 37, 43, 45, 48, 49, 57, 58, 59, 62, 63, 71, 75, 122, 136, 150, 162, 166, 190, 202, 229, 232, 241, 244, 258, 280, 291, 302, 308, 324, 345, 389, 402, 471, 496, 580, 629,
5, 21, 16, 19, 27, 32, 46, 56, 60, 92, 93, 112, 115, 126, 141, 148, 165, 170, 182, 205, 265, 283, 363,
6, 11, 13, 18, 21, 25, 50, 51, 55, 107, 125, 195, 316,
7, 8, 17, 41, 44, 53, 84, 94, 246, 267,
8, 8, 4, 61, 67, 82, 87, 97, 99, 214,
9, 4, 23, 38, 52, 146,
10, 2, 47, 79,
11, 4, 15, 31, 39, 114,
12, 2, 3, 73,
13, 0,
14, 0,
15, 0,
16, 0,
17, 0,
18, 1, 10,
19, 1, 1,
20, 1, 156,
21, 0,
22, 0,
23, 0,
24, 0,
25, 0,
26, 0,
27, 0,
28, 0,
29, 1, 2,
30, 0,
31, 0,
32, 0,
33, 0,
34, 0,
35, 0,
36, 1, 8,
37, 1, 6,
38, 0,
39, 0,
40, 0,
41, 0,
42, 0,
43, 0,
44, 0,
45, 0,
46, 0,
47, 0,
48, 0,
49, 0,
50, 0,
51, 0,
52, 0,
53, 0,
54, 0,
55, 0,
56, 0,
57, 0,
58, 0,
59, 0,
60, 0,
61, 0,
62, 0,
63, 0,
64, 0,
65, 0,
66, 0,
67, 0,
68, 0,
69, 0,
70, 0,
71, 0,
72, 0,
73, 0,
74, 0,
75, 0,
76, 0,
77, 0,
78, 0,
79, 0,
80, 0,
81, 0,
82, 0,
83, 0,
84, 0,
85, 0,
86, 0,
87, 0,
88, 0,
89, 1, 0,
90, 0,
91, 0,
92, 0,
93, 0,
94, 0,
95, 0,
96, 0,
97, 0,
98, 0,
99, 0,
100, 0,
101, 0,
102, 0,
103, 0,
104, 0,
105, 0,
106, 0,
107, 0,
108, 0,
109, 0,
110, 0,
111, 0,
112, 0,
113, 0,
114, 0,
115, 0,
116, 0,
117, 0,
118, 0,
119, 0,
120, 0,
121, 0,
122, 0,
123, 0,
124, 0,
125, 0,
126, 0,
127, 0,
128, 0,
129, 0,
130, 0,
131, 0,
132, 0,
133, 0,
134, 0,
135, 0,
136, 0,
137, 0,
138, 0,
139, 0,
140, 0,
141, 0,
142, 0,
143, 0,
144, 0,
145, 0,
146, 0,
147, 0,
148, 0,
149, 0,
150, 0,
151, 0,
152, 0,
153, 0,
154, 0,
155, 0,
156, 0,
157, 0,
158, 0,
159, 0,
160, 0,
161, 0,
162, 0,
163, 0,
164, 0,
165, 0,
166, 0,
167, 0,
168, 0,
169, 0,
170, 0,
171, 0,
172, 0,
173, 0,
174, 0,
175, 0,
176, 0,
177, 0,
178, 0,
179, 0,
180, 0,
181, 0,
182, 0,
183, 0,
184, 0,
185, 0,
186, 0,
187, 0,
188, 0,
189, 0,
190, 0,
191, 0,
192, 0,
193, 0,
194, 0,
195, 0,
196, 0,
197, 0,
198, 0,
199, 0,
200, 0,
201, 0,
202, 0,
203, 0,
204, 0,
205, 0,
206, 0,
207, 0,
208, 0,
209, 0,
210, 0,
211, 0,
212, 0,
213, 0,
214, 0,
215, 0,
216, 0,
217, 0,
218, 0,
219, 0,
220, 0,
221, 0,
222, 0,
223, 0,
224, 0,
225, 0,
226, 0,
227, 0,
228, 0,
229, 0,
230, 0,
231, 0,
232, 0,
233, 0,
234, 0,
235, 0,
236, 0,
237, 0,
238, 0,
239, 0,
240, 0,
241, 0,
242, 0,
243, 0,
244, 0,
245, 0,
246, 0,
247, 0,
248, 0,
249, 0,
250, 0,
251, 0,
252, 0,
253, 0,
254, 0,
255, 0,
256, 0,
257, 0,
258, 0,
259, 0,
260, 0,
261, 0,
262, 0,
263, 0,
264, 0,
265, 0,
266, 0,
267, 0,
268, 0,
269, 0,
270, 0,
271, 0,
272, 0,
273, 0,
274, 0,
275, 0,
276, 0,
277, 0,
278, 0,
279, 0,
280, 0,
281, 0,
282, 0,
283, 0,
284, 0,
285, 0,
286, 0,
287, 0,
288, 0,
289, 0,
290, 0,
291, 0,
292, 0,
293, 0,
294, 0,
295, 0,
296, 0,
297, 0,
298, 0,
299, 0,
300, 0,
301, 0,
302, 0,
303, 0,
304, 0,
305, 0,
306, 0,
307, 0,
308, 0,
309, 0,
310, 0,
311, 0,
312, 0,
313, 0,
314, 0,
315, 0,
316, 0,
317, 0,
318, 0,
319, 0,
320, 0,
321, 0,
322, 0,
323, 0,
324, 0,
325, 0,
326, 0,
327, 0,
328, 0,
329, 0,
330, 0,
331, 0,
332, 0,
333, 0,
334, 0,
335, 0,
336, 0,
337, 0,
338, 0,
339, 0,
340, 0,
341, 0,
342, 0,
343, 0,
344, 0,
345, 0,
346, 0,
347, 0,
348, 0,
349, 0,
350, 0,
351, 0,
352, 0,
353, 0,
354, 0,
355, 0,
356, 0,
357, 0,
358, 0,
359, 0,
360, 0,
361, 0,
362, 0,
363, 0,
364, 0,
365, 0,
366, 0,
367, 0,
368, 0,
369, 0,
370, 0,
371, 0,
372, 0,
373, 0,
374, 0,
375, 0,
376, 0,
377, 0,
378, 0,
379, 0,
380, 0,
381, 0,
382, 0,
383, 0,
384, 0,
385, 0,
386, 0,
387, 0,
388, 0,
389, 0,
390, 0,
391, 0,
392, 0,
393, 0,
394, 0,
395, 0,
396, 0,
397, 0,
398, 0,
399, 0,
400, 0,
401, 0,
402, 0,
403, 0,
404, 0,
405, 0,
406, 0,
407, 0,
408, 0,
409, 0,
410, 0,
411, 0,
412, 0,
413, 0,
414, 0,
415, 0,
416, 0,
417, 0,
418, 0,
419, 0,
420, 0,
421, 0,
422, 0,
423, 0,
424, 0,
425, 0,
426, 0,
427, 0,
428, 0,
429, 0,
430, 0,
431, 0,
432, 0,
433, 0,
434, 0,
435, 0,
436, 0,
437, 0,
438, 0,
439, 0,
440, 0,
441, 0,
442, 0,
443, 0,
444, 0,
445, 0,
446, 0,
447, 0,
448, 0,
449, 0,
450, 0,
451, 0,
452, 0,
453, 0,
454, 0,
455, 0,
456, 0,
457, 0,
458, 0,
459, 0,
460, 0,
461, 0,
462, 0,
463, 0,
464, 0,
465, 0,
466, 0,
467, 0,
468, 0,
469, 0,
470, 0,
471, 0,
472, 0,
473, 0,
474, 0,
475, 0,
476, 0,
477, 0,
478, 0,
479, 0,
480, 0,
481, 0,
482, 0,
483, 0,
484, 0,
485, 0,
486, 0,
487, 0,
488, 0,
489, 0,
490, 0,
491, 0,
492, 0,
493, 0,
494, 0,
495, 0,
496, 0,
497, 0,
498, 0,
499, 0,
500, 0,
501, 0,
502, 0,
503, 0,
504, 0,
505, 0,
506, 0,
507, 0,
508, 0,
509, 0,
510, 0,
511, 0,
512, 0,
513, 0,
514, 0,
515, 0,
516, 0,
517, 0,
